lineage	time	gene	yhat	lineage_name
1	3.6093940414476324	Ins2	2.6694695505769626	Alpha
1	3.7482168891956182	Ins2	2.8830123078877636	Alpha
1	3.8870397369436045	Ins2	3.121911414916782	Alpha
1	4.02586258469159	Ins2	3.38893285918769	Alpha
1	4.164685432439576	Ins2	3.687138228781251	Alpha
1	4.303508280187562	Ins2	4.019904123739005	Alpha
1	4.442331127935548	Ins2	4.390940454204593	Alpha
1	4.5811539756835336	Ins2	4.804306791492993	Alpha
1	4.719976823431519	Ins2	5.264425761270014	Alpha
1	4.858799671179505	Ins2	5.776092272428691	Alpha
1	4.997622518927491	Ins2	6.344477164037915	Alpha
1	5.136445366675477	Ins2	6.975123630700359	Alpha
1	5.275268214423463	Ins2	7.673934560843761	Alpha
1	5.414091062171448	Ins2	8.44714870258026	Alpha
1	5.552913909919434	Ins2	9.301303370541955	Alpha
1	5.691736757667421	Ins2	10.243181240633083	Alpha
1	5.830559605415407	Ins2	11.279738667578297	Alpha
1	5.9693824531633926	Ins2	12.41801292570011	Alpha
1	6.108205300911378	Ins2	13.665005843051302	Alpha
1	6.247028148659364	Ins2	15.027541502109651	Alpha
1	6.38585099640735	Ins2	16.512096047678146	Alpha
1	6.524673844155336	Ins2	18.12459820558428	Alpha
1	6.663496691903322	Ins2	19.870199903529706	Alpha
1	6.802319539651307	Ins2	21.75301742271248	Alpha
1	6.941142387399293	Ins2	23.77584481252641	Alpha
1	7.079965235147279	Ins2	25.939842875975597	Alpha
1	7.218788082895265	Ins2	28.244208869858717	Alpha
1	7.357610930643251	Ins2	30.685834130610793	Alpha
1	7.4964337783912365	Ins2	33.258959079076895	Alpha
1	7.635256626139222	Ins2	35.95483739203981	Alpha
1	7.774079473887209	Ins2	38.76142344607516	Alpha
1	7.912902321635195	Ins2	41.66309928763388	Alpha
1	8.05172516938318	Ins2	44.640459207636	Alpha
1	8.190548017131166	Ins2	47.67017128427237	Alpha
1	8.329370864879152	Ins2	50.724935811471205	Alpha
1	8.468193712627137	Ins2	53.77356013109632	Alpha
1	8.607016560375124	Ins2	56.781167840111614	Alpha
1	8.745839408123109	Ins2	59.71072717939263	Alpha
1	8.884662255871095	Ins2	62.53234376290268	Alpha
1	9.023485103619082	Ins2	65.22068415384291	Alpha
1	9.162307951367067	Ins2	67.751431968249	Alpha
1	9.301130799115054	Ins2	70.10165649981326	Alpha
1	9.439953646863039	Ins2	72.25018166914434	Alpha
1	9.578776494611025	Ins2	74.17792077379482	Alpha
1	9.71759934235901	Ins2	75.86816945633478	Alpha
1	9.856422190106997	Ins2	77.30685058727072	Alpha
1	9.995245037854982	Ins2	78.48270620584968	Alpha
1	10.134067885602969	Ins2	79.387433217355	Alpha
1	10.272890733350954	Ins2	80.0157611522216	Alpha
1	10.41171358109894	Ins2	80.36547189027185	Alpha
1	10.550536428846925	Ins2	80.43736278925348	Alpha
1	10.689359276594912	Ins2	80.23515607935539	Alpha
1	10.828182124342897	Ins2	79.76535865268715	Alpha
1	10.967004972090884	Ins2	79.03707745443201	Alpha
1	11.105827819838868	Ins2	78.06179654581943	Alpha
1	11.244650667586855	Ins2	76.85312254318075	Alpha
1	11.383473515334842	Ins2	75.42650553670448	Alpha
1	11.522296363082827	Ins2	73.79894276071899	Alpha
1	11.661119210830813	Ins2	71.98867223618196	Alpha
1	11.799942058578798	Ins2	70.01486335431842	Alpha
1	11.938764906326785	Ins2	67.89731094232049	Alpha
1	12.07758775407477	Ins2	65.65613877635613	Alpha
1	12.216410601822757	Ins2	63.31151781460737	Alpha
1	12.355233449570742	Ins2	60.88340364621162	Alpha
1	12.494056297318728	Ins2	58.39129682251044	Alpha
1	12.632879145066713	Ins2	55.8540288855925	Alpha
1	12.7717019928147	Ins2	53.28957606377332	Alpha
1	12.910524840562685	Ins2	50.714901789264474	Alpha
1	13.049347688310672	Ins2	48.1458284309073	Alpha
1	13.188170536058657	Ins2	45.59693794140316	Alpha
1	13.326993383806643	Ins2	43.08150050669815	Alpha
1	13.46581623155463	Ins2	40.61142976351897	Alpha
1	13.604639079302615	Ins2	38.197262724089676	Alpha
1	13.743461927050602	Ins2	35.84816221568083	Alpha
1	13.882284774798586	Ins2	33.57193940458403	Alpha
1	14.021107622546573	Ins2	31.375093824467434	Alpha
1	14.159930470294558	Ins2	29.26286826075917	Alpha
1	14.298753318042545	Ins2	27.23931584710318	Alpha
1	14.43757616579053	Ins2	25.307376797330306	Alpha
1	14.576399013538516	Ins2	23.468962316454075	Alpha
1	14.715221861286501	Ins2	21.725043396567962	Alpha
1	14.854044709034488	Ins2	20.075742397921033	Alpha
1	14.992867556782473	Ins2	18.5204255322414	Alpha
1	15.13169040453046	Ins2	17.050566742647383	Alpha
1	15.270513252278445	Ins2	15.594781151291922	Alpha
1	15.409336100026431	Ins2	14.07351106016093	Alpha
1	15.548158947774418	Ins2	12.445919834508464	Alpha
1	15.686981795522403	Ins2	10.712024655496423	Alpha
1	15.82580464327039	Ins2	8.911582029483506	Alpha
1	15.964627491018375	Ins2	7.125816294855064	Alpha
1	16.10345033876636	Ins2	5.4995536505517535	Alpha
1	16.242273186514346	Ins2	4.133051956899589	Alpha
1	16.38109603426233	Ins2	3.0515092232041754	Alpha
1	16.51991888201032	Ins2	2.2331027645998343	Alpha
2	0.0	Ins2	2.5854506079627884	Beta
2	0.1332471976474149	Ins2	2.322995268859219	Beta
2	0.2664943952948298	Ins2	2.0883779084864535	Beta
2	0.39974159294224476	Ins2	1.8796077470915913	Beta
2	0.5329887905896596	Ins2	1.6946164519473972	Beta
2	0.6662359882370745	Ins2	1.531335504409129	Beta
2	0.7994831858844895	Ins2	1.3877547170709819	Beta
2	0.9327303835319044	Ins2	1.2619646356947678	Beta
2	1.0659775811793193	Ins2	1.152185631215396	Beta
2	1.1992247788267343	Ins2	1.05678638138758	Beta
2	1.332471976474149	Ins2	0.9742942273368304	Beta
2	1.465719174121564	Ins2	0.9033996219285444	Beta
2	1.598966371768979	Ins2	0.8429566063624616	Beta
2	1.7322135694163938	Ins2	0.7919809898501812	Beta
2	1.8654607670638088	Ins2	0.7496476874578345	Beta
2	1.9987079647112236	Ins2	0.71528851052834	Beta
2	2.1319551623586386	Ins2	0.6883916175200431	Beta
2	2.2652023600060534	Ins2	0.6686037692807905	Beta
2	2.3984495576534686	Ins2	0.6556905431634644	Beta
2	2.5316967553008833	Ins2	0.6492318114851748	Beta
2	2.664943952948298	Ins2	0.6488286821318284	Beta
2	2.7981911505957133	Ins2	0.6542556612093624	Beta
2	2.931438348243128	Ins2	0.6654416404288355	Beta
2	3.064685545890543	Ins2	0.6824570551545018	Beta
2	3.197932743537958	Ins2	0.7055070960934676	Beta
2	3.331179941185373	Ins2	0.7349300134768262	Beta
2	3.4644271388327876	Ins2	0.7711998821527055	Beta
2	3.5976743364802024	Ins2	0.8149334293742098	Beta
2	3.7309215341276176	Ins2	0.8669007022063189	Beta
2	3.8641687317750324	Ins2	0.9280394824917348	Beta
2	3.997415929422447	Ins2	0.9994734531406404	Beta
2	4.130663127069862	Ins2	1.0825341851539854	Beta
2	4.263910324717277	Ins2	1.1787870521540342	Beta
2	4.397157522364692	Ins2	1.2900611875900785	Beta
2	4.530404720012107	Ins2	1.4184835762502896	Beta
2	4.6636519176595215	Ins2	1.5665173112277029	Beta
2	4.796899115306937	Ins2	1.737003943143122	Beta
2	4.930146312954352	Ins2	1.9332096915934192	Beta
2	5.063393510601767	Ins2	2.1588750693886722	Beta
2	5.1966407082491815	Ins2	2.4182671770227775	Beta
2	5.329887905896596	Ins2	2.7162335464456184	Beta
2	5.463135103544011	Ins2	3.058255938496254	Beta
2	5.596382301191427	Ins2	3.450501918081576	Beta
2	5.729629498838841	Ins2	3.8998713396556965	Beta
2	5.862876696486256	Ins2	4.4140340729407495	Beta
2	5.996123894133671	Ins2	5.001454393975798	Beta
2	6.129371091781086	Ins2	5.671396480333554	Beta
2	6.2626182894285005	Ins2	6.433904418324489	Beta
2	6.395865487075916	Ins2	7.299749110535802	Beta
2	6.529112684723331	Ins2	8.280333543928887	Beta
2	6.662359882370746	Ins2	9.387547148295603	Beta
2	6.7956070800181605	Ins2	10.633559576693488	Beta
2	6.928854277665575	Ins2	12.030544335596776	Beta
2	7.06210147531299	Ins2	13.590323468392251	Beta
2	7.195348672960405	Ins2	15.323926151808385	Beta
2	7.3285958706078205	Ins2	17.24105680178851	Beta
2	7.461843068255235	Ins2	19.3494722840364	Beta
2	7.59509026590265	Ins2	21.65427321835752	Beta
2	7.728337463550065	Ins2	24.15712120726318	Beta
2	7.86158466119748	Ins2	26.85540204103774	Beta
2	7.994831858844894	Ins2	29.741364307442236	Beta
2	8.128079056492309	Ins2	32.80127294274063	Beta
2	8.261326254139725	Ins2	36.01462745767871	Beta
2	8.394573451787139	Ins2	39.35350398137222	Beta
2	8.527820649434554	Ins2	42.78208724991074	Beta
2	8.66106784708197	Ins2	46.2564938929713	Beta
2	8.794315044729384	Ins2	49.73346615012808	Beta
2	8.9275622423768	Ins2	53.18670951200407	Beta
2	9.060809440024213	Ins2	56.59465613964972	Beta
2	9.194056637671629	Ins2	59.93840295491327	Beta
2	9.327303835319043	Ins2	63.20215371843638	Beta
2	9.460551032966459	Ins2	66.37355637863116	Beta
2	9.593798230613874	Ins2	69.44393613093303	Beta
2	9.727045428261288	Ins2	72.40842989586727	Beta
2	9.860292625908704	Ins2	75.26603236448506	Beta
2	9.993539823556118	Ins2	78.01956724952004	Beta
2	10.126787021203533	Ins2	80.67559989245437	Beta
2	10.260034218850949	Ins2	83.2443089618048	Beta
2	10.393281416498363	Ins2	85.73933574825048	Beta
2	10.526528614145779	Ins2	88.17762968143083	Beta
2	10.659775811793192	Ins2	90.57930834783987	Beta
2	10.793023009440608	Ins2	92.9675496893853	Beta
2	10.926270207088022	Ins2	95.368533418099	Beta
2	11.059517404735438	Ins2	97.81144820580526	Beta
2	11.192764602382853	Ins2	100.32858110510813	Beta
2	11.326011800030267	Ins2	102.9555061350598	Beta
2	11.459258997677683	Ins2	105.7313902313867	Beta
2	11.592506195325097	Ins2	108.6994370429517	Beta
2	11.725753392972512	Ins2	111.90749261122204	Beta
2	11.859000590619926	Ins2	115.40884210944229	Beta
2	11.992247788267342	Ins2	119.26323393743411	Beta
2	12.125494985914758	Ins2	123.5381770808414	Beta
2	12.258742183562171	Ins2	128.31057043570036	Beta
2	12.391989381209587	Ins2	133.66873969331598	Beta
2	12.525236578857001	Ins2	139.71497962948655	Beta
2	12.658483776504417	Ins2	146.5687289540301	Beta
2	12.791730974151832	Ins2	154.37054359052544	Beta
2	12.924978171799246	Ins2	163.28708558750722	Beta
2	13.058225369446662	Ins2	173.51741325114943	Beta
2	13.191472567094076	Ins2	185.30094969522352	Beta
2	13.324719764741491	Ins2	198.92763041604732	Beta
2	13.457966962388905	Ins2	214.7508977632442	Beta
2	13.591214160036321	Ins2	233.2044382779526	Beta
2	13.724461357683737	Ins2	254.82387191867917	Beta
2	13.85770855533115	Ins2	280.2750346223383	Beta
2	13.990955752978566	Ins2	310.39109695777944	Beta
2	14.12420295062598	Ins2	346.2216034769152	Beta
2	14.257450148273396	Ins2	389.0977042034956	Beta
2	14.39069734592081	Ins2	440.71953486995994	Beta
2	14.523944543568225	Ins2	503.2741128217792	Beta
2	14.657191741215641	Ins2	579.5955889489646	Beta
2	14.790438938863055	Ins2	673.3847401724097	Beta
2	14.92368613651047	Ins2	789.5119703187861	Beta
2	15.056933334157884	Ins2	934.4407616133387	Beta
2	15.1901805318053	Ins2	1117.3681206081135	Beta
2	15.323427729452714	Ins2	1352.5167091903418	Beta
2	15.45667492710013	Ins2	1660.7785460641526	Beta
2	15.589922124747545	Ins2	2073.119802710271	Beta
2	15.72316932239496	Ins2	2636.3406407432235	Beta
2	15.856416520042375	Ins2	3422.661602113329	Beta
